video_id,class_indx,label,gt_class_indx,gt_label
nine_hour_left_580,1,вынужденная,2,сварка
nine_hour_left_581,1,вынужденная,2,сварка
nine_hour_left_582,1,вынужденная,2,сварка
nine_hour_left_583,2,сварка,2,сварка
nine_hour_left_584,2,сварка,2,сварка
nine_hour_left_585,2,сварка,2,сварка
nine_hour_left_586,2,сварка,2,сварка
nine_hour_left_587,2,сварка,2,сварка
nine_hour_left_588,2,сварка,2,сварка
nine_hour_left_589,2,сварка,2,сварка
nine_hour_left_590,2,сварка,2,сварка
nine_hour_left_591,2,сварка,2,сварка
nine_hour_left_592,2,сварка,2,сварка
nine_hour_left_593,2,сварка,2,сварка
nine_hour_left_594,2,сварка,2,сварка
nine_hour_left_595,2,сварка,2,сварка
nine_hour_left_596,2,сварка,2,сварка
nine_hour_left_597,2,сварка,2,сварка
nine_hour_left_598,2,сварка,2,сварка
nine_hour_left_599,2,сварка,2,сварка
nine_hour_left_600,2,сварка,2,сварка
nine_hour_left_601,2,сварка,2,сварка
nine_hour_left_602,2,сварка,2,сварка
nine_hour_left_603,2,сварка,2,сварка
nine_hour_left_604,2,сварка,2,сварка
nine_hour_left_605,2,сварка,2,сварка
nine_hour_left_606,1,вынужденная,2,сварка
nine_hour_left_607,2,сварка,2,сварка
nine_hour_left_608,2,сварка,1,вынужденная
nine_hour_left_609,1,вынужденная,1,вынужденная
nine_hour_left_610,2,сварка,1,вынужденная
nine_hour_left_611,1,вынужденная,1,вынужденная
nine_hour_left_612,1,вынужденная,1,вынужденная
nine_hour_left_613,1,вынужденная,1,вынужденная
nine_hour_left_614,1,вынужденная,1,вынужденная
nine_hour_left_615,1,вынужденная,1,вынужденная
nine_hour_left_616,1,вынужденная,1,вынужденная
nine_hour_left_617,1,вынужденная,1,вынужденная
nine_hour_left_618,1,вынужденная,1,вынужденная
nine_hour_left_619,1,вынужденная,1,вынужденная
nine_hour_left_620,1,вынужденная,1,вынужденная
nine_hour_left_621,1,вынужденная,1,вынужденная
nine_hour_left_622,1,вынужденная,1,вынужденная
nine_hour_left_623,1,вынужденная,1,вынужденная
nine_hour_left_624,1,вынужденная,1,вынужденная
nine_hour_left_625,1,вынужденная,1,вынужденная
nine_hour_left_626,1,вынужденная,1,вынужденная
nine_hour_left_627,1,вынужденная,1,вынужденная
nine_hour_left_628,2,сварка,1,вынужденная
nine_hour_left_629,2,сварка,2,сварка
nine_hour_left_630,2,сварка,2,сварка
nine_hour_left_631,2,сварка,2,сварка
nine_hour_left_632,2,сварка,2,сварка
nine_hour_left_633,2,сварка,2,сварка
nine_hour_left_634,2,сварка,2,сварка
nine_hour_left_635,2,сварка,2,сварка
nine_hour_left_636,2,сварка,2,сварка
nine_hour_left_637,2,сварка,2,сварка
nine_hour_left_638,2,сварка,2,сварка
nine_hour_left_639,2,сварка,2,сварка
nine_hour_left_640,2,сварка,2,сварка
nine_hour_left_641,2,сварка,2,сварка
nine_hour_left_642,2,сварка,2,сварка
nine_hour_left_643,2,сварка,2,сварка
nine_hour_left_644,2,сварка,2,сварка
nine_hour_left_645,2,сварка,2,сварка
nine_hour_left_646,2,сварка,2,сварка
nine_hour_left_647,2,сварка,2,сварка
nine_hour_left_648,2,сварка,2,сварка
nine_hour_left_649,2,сварка,2,сварка
nine_hour_left_650,2,сварка,2,сварка
nine_hour_left_651,2,сварка,2,сварка
nine_hour_left_652,2,сварка,2,сварка
nine_hour_left_653,2,сварка,2,сварка
nine_hour_left_654,2,сварка,2,сварка
nine_hour_left_655,2,сварка,2,сварка
nine_hour_left_656,2,сварка,2,сварка
nine_hour_left_657,2,сварка,2,сварка
nine_hour_left_658,2,сварка,2,сварка
nine_hour_left_659,2,сварка,2,сварка
nine_hour_left_660,2,сварка,2,сварка
nine_hour_left_661,2,сварка,2,сварка
nine_hour_left_662,2,сварка,1,вынужденная
nine_hour_left_663,2,сварка,1,вынужденная
nine_hour_left_664,1,вынужденная,1,вынужденная
nine_hour_left_665,1,вынужденная,1,вынужденная
nine_hour_left_666,1,вынужденная,1,вынужденная
nine_hour_left_667,1,вынужденная,1,вынужденная
nine_hour_left_668,1,вынужденная,1,вынужденная
nine_hour_left_669,1,вынужденная,1,вынужденная
nine_hour_left_670,1,вынужденная,1,вынужденная
nine_hour_left_671,1,вынужденная,1,вынужденная
nine_hour_left_672,1,вынужденная,1,вынужденная
nine_hour_left_673,1,вынужденная,1,вынужденная
nine_hour_left_674,1,вынужденная,1,вынужденная
nine_hour_left_675,1,вынужденная,1,вынужденная
nine_hour_left_676,1,вынужденная,1,вынужденная
nine_hour_left_677,1,вынужденная,1,вынужденная
nine_hour_left_678,1,вынужденная,1,вынужденная
nine_hour_left_679,1,вынужденная,1,вынужденная
nine_hour_left_680,1,вынужденная,1,вынужденная
nine_hour_left_681,1,вынужденная,1,вынужденная
nine_hour_left_682,1,вынужденная,1,вынужденная
nine_hour_left_683,1,вынужденная,1,вынужденная
nine_hour_left_684,1,вынужденная,1,вынужденная
nine_hour_left_685,1,вынужденная,1,вынужденная
nine_hour_left_686,2,сварка,1,вынужденная
nine_hour_left_687,2,сварка,1,вынужденная
nine_hour_left_688,2,сварка,2,сварка
nine_hour_left_689,2,сварка,2,сварка
nine_hour_left_690,2,сварка,2,сварка
nine_hour_left_691,2,сварка,2,сварка
nine_hour_left_692,2,сварка,2,сварка
nine_hour_left_693,2,сварка,2,сварка
nine_hour_left_694,2,сварка,2,сварка
nine_hour_left_695,2,сварка,2,сварка
nine_hour_left_696,2,сварка,2,сварка
nine_hour_left_697,2,сварка,2,сварка
nine_hour_left_698,2,сварка,2,сварка
nine_hour_left_699,2,сварка,2,сварка
nine_hour_left_700,2,сварка,2,сварка
nine_hour_left_701,2,сварка,2,сварка
nine_hour_left_702,2,сварка,2,сварка
nine_hour_left_703,2,сварка,2,сварка
nine_hour_left_704,2,сварка,2,сварка
nine_hour_left_705,2,сварка,2,сварка
nine_hour_left_706,2,сварка,2,сварка
nine_hour_left_707,2,сварка,2,сварка
nine_hour_left_708,2,сварка,2,сварка
nine_hour_left_709,2,сварка,2,сварка
nine_hour_left_710,2,сварка,2,сварка
nine_hour_left_711,2,сварка,2,сварка
nine_hour_left_712,2,сварка,2,сварка
nine_hour_left_713,2,сварка,2,сварка
nine_hour_left_714,2,сварка,2,сварка
nine_hour_left_715,2,сварка,2,сварка
nine_hour_left_716,2,сварка,2,сварка
nine_hour_left_717,2,сварка,2,сварка
nine_hour_left_718,2,сварка,2,сварка
nine_hour_left_719,2,сварка,2,сварка
nine_hour_left_720,2,сварка,2,сварка
nine_hour_left_721,2,сварка,2,сварка
nine_hour_left_722,2,сварка,2,сварка
nine_hour_left_723,2,сварка,2,сварка
nine_hour_left_724,2,сварка,2,сварка
nine_hour_left_725,2,сварка,2,сварка
nine_hour_left_726,2,сварка,2,сварка
nine_hour_left_727,2,сварка,2,сварка
nine_hour_left_728,2,сварка,2,сварка
nine_hour_left_729,2,сварка,2,сварка
nine_hour_left_730,2,сварка,2,сварка
nine_hour_left_731,2,сварка,2,сварка
nine_hour_left_732,2,сварка,2,сварка
nine_hour_left_733,2,сварка,2,сварка
nine_hour_left_734,2,сварка,2,сварка
nine_hour_left_735,2,сварка,2,сварка
nine_hour_left_736,2,сварка,2,сварка
nine_hour_left_737,2,сварка,2,сварка
nine_hour_left_738,2,сварка,2,сварка
nine_hour_left_739,2,сварка,2,сварка
nine_hour_left_740,2,сварка,2,сварка
nine_hour_left_741,2,сварка,2,сварка
nine_hour_left_742,2,сварка,2,сварка
nine_hour_left_743,2,сварка,2,сварка
nine_hour_left_744,2,сварка,2,сварка
nine_hour_left_745,2,сварка,2,сварка
nine_hour_left_746,2,сварка,2,сварка
nine_hour_left_747,2,сварка,2,сварка
nine_hour_left_748,2,сварка,2,сварка
nine_hour_left_749,2,сварка,2,сварка
nine_hour_left_750,2,сварка,2,сварка
nine_hour_left_751,2,сварка,2,сварка
nine_hour_left_752,2,сварка,2,сварка
nine_hour_left_753,2,сварка,2,сварка
nine_hour_left_754,2,сварка,2,сварка
nine_hour_left_755,2,сварка,2,сварка
nine_hour_left_756,2,сварка,2,сварка
nine_hour_left_757,2,сварка,2,сварка
nine_hour_left_758,2,сварка,2,сварка
nine_hour_left_759,2,сварка,2,сварка
nine_hour_left_760,2,сварка,2,сварка
nine_hour_left_761,2,сварка,2,сварка
nine_hour_left_762,2,сварка,2,сварка
nine_hour_left_763,2,сварка,2,сварка
nine_hour_left_764,2,сварка,2,сварка
nine_hour_left_765,1,вынужденная,2,сварка
nine_hour_left_766,1,вынужденная,2,сварка
